Date,Store,City,Product,Category,Unit_Price,Quantity,Revenue,Cost,Profit
2024-01-02,Store_8,Varanasi,Product_12,Beverages,301.7,2,603.4,431.22,172.17999999999995
2024-01-02,Store_8,Raipur,Product_27,Grocery,335.28,3,1005.84,843.11,162.73000000000002
2024-01-02,Store_9,Bhopal,Product_19,Personal Care,23.03,1,23.03,17.84,5.190000000000001
2024-01-02,Store_9,Bhopal,Product_5,Beverages,182.79,3,548.37,479.22,69.14999999999998
2024-01-02,Store_9,Indore,Product_41,Grocery,495.95,1,495.95,396.79,99.15999999999997
2024-01-02,Store_9,Jodhpur,Product_9,Personal Care,265.3,1,265.3,163.87,101.43
2024-01-02,Store_9,Nagpur,Product_44,Grocery,472.0,3,1416.0,917.42,498.58000000000004
2024-01-02,Store_9,Jodhpur,Product_50,Stationery,450.52,3,1351.56,860.51,491.04999999999995
2024-01-02,Store_9,Raipur,Product_9,Grocery,203.98,1,203.98,160.88,43.099999999999994
2024-01-02,Store_9,Nagpur,Product_34,Beverages,457.59,4,1830.36,1287.95,542.4099999999999
2024-01-02,Store_9,Lucknow,Product_31,Personal Care,391.5,3,1174.5,960.75,213.75
2024-01-02,Store_9,Raipur,Product_9,Snacks,193.59,2,387.18,270.31,116.87
2024-01-02,Store_9,Ranchi,Product_41,Personal Care,163.08,2,326.16,197.72,128.44000000000003
2024-01-02,Store_10,Nagpur,Product_7,Personal Care,364.83,4,1459.32,1099.37,359.95000000000005
2024-01-02,Store_10,Ranchi,Product_48,Stationery,251.59,4,1006.36,667.6,338.76
2024-01-02,Store_10,Raipur,Product_11,Personal Care,197.53,2,395.06,249.28,145.78
2024-01-02,Store_10,Ranchi,Product_33,Stationery,355.86,3,1067.58,688.49,379.0899999999999
2024-01-02,Store_10,Indore,Product_7,Snacks,183.01,3,549.03,456.46,92.57
2024-01-02,Store_10,Bhopal,Product_3,Grocery,359.27,1,359.27,313.74,45.52999999999997
2024-01-02,Store_11,Ranchi,Product_9,Beverages,338.67,1,338.67,261.66,77.00999999999999
2024-01-02,Store_11,Raipur,Product_10,Grocery,288.51,4,1154.04,723.97,430.06999999999994
2024-01-02,Store_11,Jabalpur,Product_48,Grocery,32.21,4,128.84,100.04,28.799999999999997
2024-01-02,Store_11,Bhopal,Product_11,Grocery,269.22,2,538.44,440.09,98.35000000000008
2024-01-02,Store_11,Varanasi,Product_32,Stationery,316.25,4,1265.0,812.4,452.6
2024-01-02,Store_11,Nagpur,Product_38,Personal Care,242.85,1,242.85,208.59,34.25999999999999
2024-01-02,Store_11,Jabalpur,Product_29,Stationery,426.89,4,1707.56,1053.3,654.26
2024-01-02,Store_11,Bhopal,Product_4,Snacks,214.94,4,859.76,540.23,319.53
2024-01-02,Store_11,Varanasi,Product_5,Grocery,50.52,2,101.04,76.03,25.010000000000005
2024-01-02,Store_11,Raipur,Product_40,Stationery,499.75,2,999.5,690.09,309.40999999999997
2024-01-02,Store_11,Jabalpur,Product_38,Snacks,381.07,4,1524.28,1054.34,469.94000000000005
2024-01-02,Store_12,Jabalpur,Product_18,Grocery,332.73,1,332.73,214.42,118.31000000000003
2024-01-02,Store_12,Udaipur,Product_3,Snacks,371.68,1,371.68,315.09,56.59000000000003
2024-01-02,Store_12,Raipur,Product_48,Stationery,340.83,3,1022.49,812.11,210.38
2024-01-02,Store_12,Varanasi,Product_22,Grocery,166.02,2,332.04,236.5,95.54000000000002
2024-01-02,Store_12,Indore,Product_8,Personal Care,28.54,4,114.16,73.55,40.61
2024-01-02,Store_12,Nagpur,Product_23,Grocery,39.34,1,39.34,23.67,15.670000000000002
2024-01-02,Store_13,Nagpur,Product_29,Snacks,89.06,2,178.12,146.78,31.340000000000003
2024-01-02,Store_13,Varanasi,Product_28,Snacks,23.57,1,23.57,16.37,7.199999999999999
2024-01-02,Store_13,Raipur,Product_39,Beverages,283.35,4,1133.4,909.7,223.70000000000005
2024-01-02,Store_13,Indore,Product_31,Snacks,271.73,3,815.19,727.62,87.57000000000005
2024-01-02,Store_13,Varanasi,Product_10,Personal Care,355.91,1,355.91,268.46,87.45000000000005
2024-01-02,Store_13,Ranchi,Product_2,Stationery,109.99,1,109.99,77.28,32.709999999999994
2024-01-02,Store_13,Bhopal,Product_21,Stationery,314.79,2,629.58,490.8,138.78000000000003
2024-01-02,Store_13,Lucknow,Product_11,Stationery,428.35,2,856.7,606.79,249.91000000000008
2024-01-02,Store_13,Bhopal,Product_9,Beverages,72.71,2,145.42,118.58,26.83999999999999
2024-01-02,Store_13,Jabalpur,Product_14,Stationery,265.44,3,796.32,710.8,85.5200000000001
2024-01-02,Store_13,Indore,Product_10,Grocery,304.41,2,608.82,408.61,200.21000000000004
2024-01-02,Store_13,Indore,Product_13,Stationery,82.72,2,165.44,135.26,30.180000000000007
2024-01-02,Store_13,Raipur,Product_23,Snacks,358.92,1,358.92,296.04,62.879999999999995
2024-01-02,Store_13,Nagpur,Product_20,Snacks,339.89,4,1359.56,1012.6,346.9599999999999
2024-01-02,Store_14,Jodhpur,Product_29,Snacks,235.65,4,942.6,722.34,220.26
2024-01-02,Store_14,Udaipur,Product_14,Grocery,378.29,3,1134.87,970.66,164.20999999999992
2024-01-02,Store_14,Jodhpur,Product_7,Snacks,175.28,3,525.84,328.63,197.21000000000004
2024-01-02,Store_14,Bhopal,Product_24,Snacks,449.83,3,1349.49,1098.38,251.1099999999999
2024-01-02,Store_14,Nagpur,Product_38,Personal Care,249.04,1,249.04,154.29,94.75
2024-01-02,Store_14,Jodhpur,Product_20,Snacks,188.42,2,376.84,322.17,54.66999999999996
2024-01-02,Store_14,Jodhpur,Product_8,Beverages,216.87,4,867.48,672.71,194.76999999999998
2024-01-02,Store_14,Nagpur,Product_29,Personal Care,257.32,3,771.96,579.23,192.73000000000002
2024-01-02,Store_14,Jodhpur,Product_36,Stationery,286.75,1,286.75,254.95,31.80000000000001
2024-01-02,Store_15,Udaipur,Product_25,Personal Care,440.08,2,880.16,622.78,257.38
2024-01-02,Store_15,Indore,Product_12,Personal Care,41.17,4,164.68,133.26,31.420000000000016
2024-01-02,Store_15,Bhopal,Product_14,Beverages,78.14,1,78.14,50.7,27.439999999999998
2024-01-02,Store_15,Bhopal,Product_48,Grocery,223.69,2,447.38,271.72,175.65999999999997
2024-01-02,Store_15,Lucknow,Product_16,Personal Care,107.31,1,107.31,92.51,14.799999999999997
2024-01-02,Store_15,Ranchi,Product_40,Grocery,425.52,1,425.52,347.31,78.20999999999998
2024-01-02,Store_15,Indore,Product_49,Personal Care,241.06,2,482.12,353.04,129.07999999999998
2024-01-02,Store_15,Jabalpur,Product_14,Snacks,344.12,3,1032.36,716.05,316.30999999999995
2024-01-02,Store_15,Indore,Product_12,Snacks,179.43,1,179.43,144.98,34.45000000000002
2024-01-02,Store_16,Bhopal,Product_5,Beverages,136.07,3,408.21,305.13,103.07999999999998
2024-01-02,Store_16,Lucknow,Product_20,Personal Care,416.53,4,1666.12,1379.11,287.01
2024-01-02,Store_16,Bhopal,Product_29,Grocery,433.72,1,433.72,365.3,68.42000000000002
2024-01-02,Store_16,Indore,Product_39,Grocery,245.63,4,982.52,871.03,111.49000000000001
2024-01-02,Store_16,Varanasi,Product_12,Beverages,296.72,1,296.72,258.52,38.200000000000045
2024-01-02,Store_16,Jodhpur,Product_23,Stationery,481.8,3,1445.4,1087.23,358.1700000000001
2024-01-02,Store_16,Jodhpur,Product_23,Grocery,184.27,4,737.08,529.82,207.26
2024-01-02,Store_16,Varanasi,Product_13,Snacks,246.72,1,246.72,168.46,78.25999999999999
2024-01-02,Store_16,Jodhpur,Product_29,Snacks,68.35,1,68.35,42.75,25.599999999999994
2024-01-02,Store_16,Indore,Product_26,Grocery,85.0,1,85.0,56.24,28.759999999999998
2024-01-02,Store_16,Raipur,Product_28,Stationery,124.12,2,248.24,211.9,36.34
2024-01-02,Store_16,Jabalpur,Product_20,Grocery,52.31,2,104.62,86.32,18.30000000000001
2024-01-02,Store_16,Udaipur,Product_46,Beverages,101.85,4,407.4,327.47,79.92999999999995
2024-01-02,Store_16,Nagpur,Product_24,Stationery,494.19,1,494.19,304.91,189.27999999999997
2024-01-02,Store_17,Ranchi,Product_37,Snacks,144.85,4,579.4,384.97,194.42999999999995
2024-01-02,Store_17,Lucknow,Product_7,Beverages,119.02,2,238.04,213.23,24.810000000000002
2024-01-02,Store_17,Jodhpur,Product_50,Grocery,458.09,3,1374.27,1142.22,232.04999999999995
2024-01-02,Store_17,Ranchi,Product_6,Stationery,426.13,4,1704.52,1087.35,617.1700000000001
2024-01-02,Store_17,Udaipur,Product_36,Personal Care,351.89,4,1407.56,1125.02,282.53999999999996
2024-01-02,Store_17,Varanasi,Product_43,Personal Care,487.36,4,1949.44,1465.31,484.1300000000001
2024-01-02,Store_17,Indore,Product_35,Stationery,441.46,2,882.92,702.31,180.61
2024-01-02,Store_18,Ranchi,Product_35,Snacks,450.35,1,450.35,361.89,88.46000000000004
2024-01-02,Store_18,Indore,Product_15,Beverages,295.82,1,295.82,230.91,64.91
2024-01-02,Store_18,Indore,Product_7,Grocery,328.36,1,328.36,283.34,45.02000000000004
2024-01-02,Store_18,Indore,Product_37,Grocery,423.81,2,847.62,577.11,270.51
2024-01-02,Store_18,Lucknow,Product_17,Grocery,264.74,2,529.48,349.08,180.40000000000003
2024-01-02,Store_18,Jabalpur,Product_11,Beverages,383.52,1,383.52,258.8,124.71999999999997
2024-01-02,Store_18,Udaipur,Product_44,Beverages,85.21,1,85.21,58.0,27.209999999999994
2024-01-02,Store_18,Indore,Product_28,Stationery,112.01,3,336.03,271.33,64.69999999999999
2024-01-02,Store_18,Indore,Product_28,Stationery,482.23,4,1928.92,1700.4,228.51999999999998
2024-01-02,Store_18,Ranchi,Product_47,Beverages,136.66,1,136.66,99.61,37.05
2024-01-02,Store_18,Varanasi,Product_31,Personal Care,125.24,4,500.96,417.71,83.25
2024-01-02,Store_19,Nagpur,Product_48,Personal Care,257.11,2,514.22,342.27,171.95000000000005
2024-01-02,Store_19,Ranchi,Product_2,Snacks,457.29,3,1371.87,1211.75,160.1199999999999
2024-01-02,Store_19,Nagpur,Product_22,Beverages,26.51,1,26.51,22.95,3.5600000000000023
2024-01-02,Store_19,Indore,Product_35,Grocery,174.73,4,698.92,587.39,111.52999999999997
2024-01-02,Store_19,Ranchi,Product_18,Beverages,193.96,1,193.96,153.2,40.76000000000002
2024-01-02,Store_19,Varanasi,Product_11,Snacks,181.98,3,545.94,404.31,141.63000000000005
2024-01-02,Store_19,Indore,Product_10,Grocery,468.0,2,936.0,588.99,347.01
2024-01-02,Store_19,Ranchi,Product_45,Grocery,480.97,2,961.94,703.49,258.45000000000005
2024-01-02,Store_20,Raipur,Product_21,Grocery,295.61,4,1182.44,781.68,400.7600000000001
2024-01-02,Store_20,Jabalpur,Product_38,Personal Care,405.15,2,810.3,631.5,178.79999999999995
2024-01-02,Store_20,Ranchi,Product_22,Stationery,127.31,4,509.24,434.55,74.69
2024-01-02,Store_20,Jodhpur,Product_25,Grocery,46.34,1,46.34,39.23,7.1100000000000065
2024-01-02,Store_20,Ranchi,Product_39,Snacks,383.47,2,766.94,605.81,161.1300000000001
2024-01-02,Store_20,Udaipur,Product_17,Snacks,181.33,3,543.99,480.85,63.139999999999986
2024-01-02,Store_20,Ranchi,Product_13,Personal Care,24.87,3,74.61,49.58,25.03
2024-01-02,Store_20,Jabalpur,Product_39,Personal Care,86.29,2,172.58,142.41,30.170000000000016
2024-01-02,Store_20,Indore,Product_3,Grocery,79.84,3,239.52,209.04,30.480000000000018
2024-01-02,Store_20,Varanasi,Product_20,Grocery,249.55,1,249.55,195.6,53.95000000000002
2024-01-02,Store_20,Indore,Product_29,Stationery,82.59,3,247.77,211.75,36.02000000000001
2024-01-02,Store_20,Lucknow,Product_49,Beverages,483.35,1,483.35,294.32,189.03000000000003
2024-01-02,Store_20,Nagpur,Product_14,Snacks,410.78,2,821.56,600.03,221.52999999999997
2024-01-02,Store_21,Jodhpur,Product_38,Grocery,472.65,3,1417.95,1076.23,341.72
2024-01-02,Store_21,Udaipur,Product_7,Grocery,40.89,3,122.67,83.63,39.040000000000006
2024-01-02,Store_21,Indore,Product_32,Snacks,487.73,4,1950.92,1659.44,291.48
2024-01-02,Store_21,Jabalpur,Product_15,Grocery,432.83,4,1731.32,1333.36,397.96000000000004
2024-01-02,Store_21,Raipur,Product_35,Personal Care,214.91,1,214.91,188.98,25.930000000000007
2024-01-02,Store_21,Ranchi,Product_7,Personal Care,373.72,4,1494.88,1258.63,236.25
2024-01-02,Store_21,Nagpur,Product_15,Stationery,345.62,1,345.62,209.85,135.77
2024-01-02,Store_21,Bhopal,Product_15,Beverages,86.32,3,258.96,190.21,68.74999999999997
2024-01-02,Store_22,Jodhpur,Product_47,Snacks,273.88,2,547.76,355.64,192.12
2024-01-02,Store_22,Ranchi,Product_2,Snacks,157.55,2,315.1,222.11,92.99000000000001
2024-01-02,Store_22,Raipur,Product_27,Grocery,387.25,2,774.5,548.52,225.98000000000002
2024-01-02,Store_22,Ranchi,Product_14,Personal Care,41.65,3,124.95,107.37,17.58
2024-01-02,Store_22,Jabalpur,Product_44,Personal Care,161.27,1,161.27,117.35,43.920000000000016
2024-01-02,Store_22,Jabalpur,Product_48,Stationery,315.7,4,1262.8,849.74,413.05999999999995
2024-01-02,Store_22,Indore,Product_48,Personal Care,224.01,3,672.03,467.23,204.79999999999995
2024-01-02,Store_22,Jabalpur,Product_2,Snacks,444.8,2,889.6,658.79,230.81000000000006
2024-01-02,Store_22,Ranchi,Product_47,Personal Care,223.36,1,223.36,159.23,64.13000000000002
2024-01-02,Store_22,Varanasi,Product_47,Personal Care,452.69,1,452.69,347.29,105.39999999999998
2024-01-02,Store_22,Lucknow,Product_9,Grocery,281.1,4,1124.4,926.02,198.3800000000001
2024-01-02,Store_23,Lucknow,Product_33,Beverages,368.99,4,1475.96,1187.32,288.6400000000001
2024-01-02,Store_23,Nagpur,Product_21,Grocery,218.22,4,872.88,540.08,332.79999999999995
2024-01-02,Store_23,Lucknow,Product_35,Snacks,328.23,3,984.69,771.94,212.75
2024-01-02,Store_23,Bhopal,Product_34,Snacks,295.51,3,886.53,646.92,239.61
2024-01-02,Store_23,Udaipur,Product_35,Stationery,51.65,3,154.95,126.9,28.049999999999983
2024-01-02,Store_24,Varanasi,Product_16,Grocery,330.94,1,330.94,206.77,124.16999999999999
2024-01-02,Store_24,Nagpur,Product_15,Beverages,278.88,1,278.88,211.79,67.09
2024-01-02,Store_24,Jodhpur,Product_2,Snacks,446.89,2,893.78,615.05,278.73
2024-01-02,Store_24,Udaipur,Product_43,Grocery,370.5,2,741.0,640.66,100.34000000000003
2024-01-02,Store_24,Varanasi,Product_45,Snacks,371.24,1,371.24,237.01,134.23000000000002
2024-01-02,Store_24,Varanasi,Product_37,Personal Care,429.66,3,1288.98,981.62,307.36
2024-01-02,Store_24,Ranchi,Product_4,Stationery,23.32,2,46.64,31.6,15.04
2024-01-02,Store_24,Jodhpur,Product_16,Grocery,288.55,4,1154.2,811.05,343.1500000000001
2024-01-02,Store_24,Ranchi,Product_12,Stationery,360.32,4,1441.28,1001.51,439.77
2024-01-02,Store_24,Raipur,Product_28,Stationery,240.44,3,721.32,471.5,249.82000000000005
2024-01-02,Store_24,Lucknow,Product_32,Personal Care,362.32,1,362.32,236.32,126.0
2024-01-02,Store_24,Raipur,Product_45,Grocery,373.08,3,1119.24,929.89,189.35000000000002
2024-01-02,Store_24,Jodhpur,Product_33,Beverages,164.3,2,328.6,263.74,64.86000000000001
2024-01-02,Store_25,Indore,Product_5,Snacks,497.71,4,1990.84,1209.68,781.1599999999999
2024-01-02,Store_25,Raipur,Product_38,Stationery,141.65,1,141.65,101.6,40.05000000000001
2024-01-02,Store_25,Varanasi,Product_7,Personal Care,368.55,2,737.1,531.81,205.29000000000008
2024-01-02,Store_25,Jabalpur,Product_3,Grocery,205.69,2,411.38,276.54,134.83999999999997
2024-01-02,Store_25,Ranchi,Product_24,Personal Care,86.69,4,346.76,223.76,123.0
2024-01-02,Store_25,Ranchi,Product_41,Personal Care,185.93,3,557.79,500.45,57.339999999999975
2024-01-02,Store_25,Varanasi,Product_20,Grocery,138.07,1,138.07,111.01,27.059999999999988
2024-01-02,Store_25,Ranchi,Product_11,Beverages,255.93,2,511.86,451.08,60.78000000000003
2024-01-02,Store_25,Jodhpur,Product_3,Grocery,61.26,3,183.78,143.45,40.33000000000001
2024-01-02,Store_25,Bhopal,Product_36,Grocery,78.42,2,156.84,126.21,30.63000000000001
2024-01-02,Store_25,Varanasi,Product_36,Personal Care,229.37,4,917.48,649.55,267.93000000000006
2024-01-03,Store_1,Lucknow,Product_21,Beverages,403.4,3,1210.2,921.16,289.0400000000001
2024-01-03,Store_1,Jodhpur,Product_12,Beverages,282.49,1,282.49,229.46,53.03
2024-01-03,Store_1,Raipur,Product_20,Beverages,386.02,4,1544.08,928.16,615.92
2024-01-03,Store_1,Indore,Product_28,Beverages,34.21,2,68.42,48.6,19.82
2024-01-03,Store_1,Ranchi,Product_36,Beverages,331.78,2,663.56,565.92,97.63999999999999
2024-01-03,Store_1,Varanasi,Product_11,Beverages,223.24,3,669.72,464.22,205.5
2024-01-03,Store_1,Varanasi,Product_12,Personal Care,314.42,2,628.84,384.2,244.64000000000004
2024-01-03,Store_1,Jodhpur,Product_24,Grocery,32.92,3,98.76,81.35,17.41000000000001
2024-01-03,Store_1,Indore,Product_31,Grocery,83.49,3,250.47,199.9,50.56999999999999
2024-01-03,Store_2,Nagpur,Product_10,Snacks,357.72,4,1430.88,986.4,444.48000000000013
2024-01-03,Store_2,Jodhpur,Product_16,Grocery,224.91,3,674.73,596.02,78.71000000000004
2024-01-03,Store_2,Ranchi,Product_25,Beverages,136.22,3,408.66,258.75,149.91000000000003
2024-01-03,Store_2,Bhopal,Product_46,Stationery,31.23,1,31.23,19.87,11.36
2024-01-03,Store_2,Varanasi,Product_39,Beverages,32.44,1,32.44,23.32,9.119999999999997
2024-01-03,Store_2,Varanasi,Product_40,Stationery,441.87,1,441.87,386.42,55.44999999999999
2024-01-03,Store_2,Ranchi,Product_39,Grocery,221.75,2,443.5,270.06,173.44
2024-01-03,Store_2,Indore,Product_23,Snacks,226.95,4,907.8,764.9,142.89999999999998
2024-01-03,Store_2,Ranchi,Product_10,Snacks,41.28,2,82.56,71.82,10.740000000000009
2024-01-03,Store_3,Ranchi,Product_16,Grocery,141.47,4,565.88,361.43,204.45
2024-01-03,Store_3,Bhopal,Product_28,Personal Care,319.29,3,957.87,677.87,280.0
2024-01-03,Store_3,Jodhpur,Product_36,Snacks,171.41,1,171.41,126.36,45.05
2024-01-03,Store_3,Nagpur,Product_16,Personal Care,46.02,1,46.02,28.39,17.630000000000003
2024-01-03,Store_3,Nagpur,Product_50,Stationery,463.45,1,463.45,307.98,155.46999999999997
2024-01-03,Store_3,Jodhpur,Product_1,Personal Care,70.76,4,283.04,181.66,101.38000000000002
2024-01-03,Store_3,Ranchi,Product_38,Personal Care,327.73,4,1310.92,1025.84,285.08000000000015
2024-01-03,Store_3,Jabalpur,Product_14,Beverages,328.95,1,328.95,287.9,41.05000000000001
2024-01-03,Store_3,Nagpur,Product_2,Snacks,451.11,3,1353.33,1034.51,318.81999999999994
2024-01-03,Store_3,Udaipur,Product_26,Beverages,208.66,3,625.98,459.45,166.53000000000003
2024-01-03,Store_3,Nagpur,Product_28,Snacks,147.69,1,147.69,117.28,30.409999999999997
2024-01-03,Store_3,Raipur,Product_3,Snacks,203.15,3,609.45,403.57,205.88000000000005
2024-01-03,Store_4,Bhopal,Product_41,Personal Care,471.4,2,942.8,618.19,324.6099999999999
2024-01-03,Store_4,Indore,Product_1,Beverages,338.61,3,1015.83,845.0,170.83000000000004
2024-01-03,Store_4,Varanasi,Product_45,Beverages,449.65,4,1798.6,1364.57,434.03
2024-01-03,Store_4,Jabalpur,Product_20,Beverages,264.99,3,794.97,556.89,238.08000000000004
2024-01-03,Store_4,Nagpur,Product_27,Snacks,86.76,2,173.52,149.8,23.72
2024-01-03,Store_4,Lucknow,Product_5,Snacks,191.97,3,575.91,384.34,191.57
2024-01-03,Store_4,Ranchi,Product_14,Stationery,449.43,1,449.43,306.64,142.79000000000002
2024-01-03,Store_4,Lucknow,Product_19,Stationery,306.89,4,1227.56,1054.11,173.45000000000005
2024-01-03,Store_4,Ranchi,Product_16,Stationery,69.93,4,279.72,201.19,78.53000000000003
2024-01-03,Store_4,Varanasi,Product_47,Snacks,99.0,2,198.0,130.71,67.28999999999999
2024-01-03,Store_4,Raipur,Product_41,Grocery,214.2,1,214.2,150.01,64.19
2024-01-03,Store_5,Lucknow,Product_9,Stationery,490.89,1,490.89,312.93,177.95999999999998
2024-01-03,Store_5,Nagpur,Product_18,Beverages,282.63,2,565.26,389.42,175.83999999999997
2024-01-03,Store_5,Lucknow,Product_31,Grocery,458.53,3,1375.59,993.39,382.19999999999993
2024-01-03,Store_5,Bhopal,Product_34,Stationery,444.92,3,1334.76,1029.72,305.03999999999996
2024-01-03,Store_5,Nagpur,Product_14,Personal Care,333.23,3,999.69,859.57,140.12
2024-01-03,Store_5,Ranchi,Product_43,Grocery,426.28,4,1705.12,1352.14,352.9799999999998
2024-01-03,Store_5,Udaipur,Product_41,Beverages,112.49,1,112.49,92.55,19.939999999999998
2024-01-03,Store_5,Raipur,Product_21,Stationery,287.58,1,287.58,178.7,108.88
2024-01-03,Store_5,Raipur,Product_32,Stationery,199.57,1,199.57,164.11,35.45999999999998
2024-01-03,Store_5,Udaipur,Product_5,Stationery,254.67,4,1018.68,744.54,274.14
2024-01-03,Store_5,Varanasi,Product_43,Beverages,257.85,1,257.85,188.22,69.63000000000002
2024-01-03,Store_5,Jabalpur,Product_18,Beverages,285.35,2,570.7,392.81,177.89000000000004
2024-01-03,Store_6,Varanasi,Product_3,Grocery,173.91,4,695.64,481.92,213.71999999999997
2024-01-03,Store_6,Nagpur,Product_2,Personal Care,193.04,2,386.08,265.13,120.94999999999999
2024-01-03,Store_6,Indore,Product_32,Snacks,497.36,2,994.72,811.34,183.38
2024-01-03,Store_6,Raipur,Product_49,Stationery,357.69,2,715.38,569.12,146.26
2024-01-03,Store_6,Indore,Product_11,Stationery,59.89,4,239.56,161.54,78.02000000000001
2024-01-03,Store_7,Indore,Product_31,Beverages,84.88,1,84.88,62.3,22.58
2024-01-03,Store_7,Udaipur,Product_2,Stationery,123.92,2,247.84,189.06,58.78
2024-01-03,Store_7,Lucknow,Product_8,Stationery,257.48,1,257.48,226.44,31.04000000000002
2024-01-03,Store_7,Varanasi,Product_27,Grocery,441.02,1,441.02,305.03,135.99
2024-01-03,Store_7,Nagpur,Product_17,Grocery,228.15,1,228.15,185.78,42.370000000000005
2024-01-03,Store_7,Nagpur,Product_36,Snacks,53.71,3,161.13,107.3,53.83
2024-01-03,Store_8,Lucknow,Product_39,Stationery,75.52,2,151.04,115.09,35.94999999999999
2024-01-03,Store_8,Lucknow,Product_50,Grocery,49.86,4,199.44,153.14,46.30000000000001
2024-01-03,Store_8,Raipur,Product_7,Stationery,60.94,4,243.76,176.51,67.25
2024-01-03,Store_8,Varanasi,Product_1,Grocery,307.44,2,614.88,381.92,232.95999999999998
2024-01-03,Store_8,Raipur,Product_14,Grocery,235.57,4,942.28,731.53,210.75
2024-01-03,Store_8,Varanasi,Product_17,Grocery,259.96,2,519.92,396.83,123.08999999999997
2024-01-03,Store_8,Nagpur,Product_30,Stationery,362.87,4,1451.48,1042.44,409.03999999999996
